start_time,v
1275699600000,150
1275703200000,0
1275706800000,0
1275710400000,150
1275714000000,0
1275717600000,0
1275721200000,600
1275724800000,0
1275728400000,0
1275732000000,200
1275735600000,0
1275739200000,450
1275742800000,50
1275746400000,100
1275750000000,850
1275753600000,500
1275757200000,150
1275760800000,0
1275764400000,1450
1275768000000,600
1275771600000,750
1275775200000,200
1275778800000,100
1275782400000,150
1275786000000,100
1275789600000,200
1275793200000,0
1275796800000,0
1275800400000,0
1275804000000,0
1275807600000,400
1275811200000,50
1275814800000,250
1275818400000,0
1275822000000,350
1275825600000,0
1275829200000,300
1275832800000,250
1275836400000,100
1275840000000,1200
1275843600000,150
1275847200000,1850
1275850800000,50
1275854400000,50
1275858000000,150
1275861600000,2450
1275865200000,53.31
1275868800000,100
1275872400000,200
1275876000000,0
1275879600000,50
1275883200000,0
1275886800000,50
1275890400000,3000
1275894000000,0
1275897600000,100
1275901200000,50
1275904800000,0
1275908400000,0
1275912000000,400
1275915600000,550
1275919200000,4550
1275922800000,100
1275926400000,550
1275930000000,800
1275933600000,5550
1275937200000,150
1275940800000,200
1275944400000,50
1275948000000,50
1275951600000,10699.8
1275955200000,250
1275958800000,200
1275962400000,100
1275966000000,3100
1275969600000,150
1275973200000,1600
1275976800000,0
1275980400000,0
1275984000000,150
1275987600000,0
1275991200000,50
1275994800000,51
1275998400000,100
1276002000000,150
1276005600000,750
1276009200000,500
1276012800000,1550
1276016400000,150
1276020000000,0
1276023600000,200
1276027200000,150
1276030800000,50
1276034400000,50
1276038000000,100
1276041600000,9000
1276045200000,100
1276048800000,50
1276052400000,0
1276056000000,200
1276059600000,0
1276063200000,0
1276066800000,0
1276070400000,0
1276074000000,0
1276077600000,0
1276081200000,450
1276084800000,150
1276088400000,200
1276092000000,10000
1276095600000,19796.56
1276099200000,50
1276102800000,6064.400000000001
1276106400000,4826.29
1276110000000,9754.32
1276113600000,0
1276117200000,0
1276120800000,2550
1276124400000,9100
1276128000000,50
1276131600000,0
1276135200000,0
1276138800000,0
1276142400000,2600
1276146000000,150
1276149600000,50
1276153200000,50
1276156800000,0
1276160400000,0
1276164000000,100
1276167600000,250
1276171200000,350
1276174800000,5114.41
1276178400000,50
1276182000000,150
1276185600000,150
1276189200000,10300
1276192800000,0
1276196400000,512.1
1276200000000,0
1276203600000,100
1276207200000,10408.93
1276210800000,1279.99
1276214400000,150
1276218000000,200
1276221600000,0
1276225200000,0
1276228800000,300
1276232400000,0
1276236000000,0
1276239600000,0
1276243200000,0
1276246800000,150
1276250400000,0
1276254000000,155
1276257600000,50
1276261200000,877.22
1276264800000,2651.38
1276268400000,400.09
1276272000000,100
1276275600000,2285
1276279200000,155
1276282800000,2055
1276286400000,154
1276290000000,0
1276293600000,541
1276297200000,50
1276300800000,150
1276304400000,1300
1276308000000,0
1276311600000,100
1276315200000,450
1276318800000,150
1276322400000,50
1276326000000,50
1276329600000,39
1276333200000,109
1276336800000,1.01
1276340400000,154
1276344000000,50
1276347600000,35
1276351200000,200
1276354800000,350
1276358400000,8050
1276362000000,385
1276365600000,1000
1276369200000,1358.09
1276372800000,135
1276376400000,0
1276380000000,15
1276383600000,0
1276387200000,150
1276390800000,50
1276394400000,50
1276398000000,162
1276401600000,50
1276405200000,50
1276408800000,150
1276412400000,0
1276416000000,300
1276419600000,25
1276423200000,0
1276426800000,25
1276430400000,350
1276434000000,50
1276437600000,0
1276441200000,2405
1276444800000,1063.37
1276448400000,205
1276452000000,41.63
1276455600000,50
1276459200000,3350
1276462800000,3205
1276466400000,400
1276470000000,2100
1276473600000,2085
1276477200000,3240
1276480800000,101.01
1276484400000,0
1276488000000,0
1276491600000,0
1276495200000,0
1276498800000,10
1276502400000,115
1276506000000,0
1276509600000,130
1276513200000,50
1276516800000,3300
1276520400000,21935
1276524000000,750.01
1276527600000,270
1276531200000,45
1276534800000,405
1276538400000,250
1276542000000,8250
1276545600000,1350
1276549200000,650
1276552800000,200
1276556400000,100
1276560000000,100
1276563600000,2800
1276567200000,550
1276570800000,50
1276574400000,3087
1276578000000,4245
1276581600000,0
1276585200000,1015
1276588800000,10
1276592400000,1540
1276596000000,3905
1276599600000,956
1276603200000,2935
1276606800000,1910
1276610400000,1810
1276614000000,1450
1276617600000,7359.99
1276621200000,150
1276624800000,1355
1276628400000,0
1276632000000,200
1276635600000,195
1276639200000,150
1276642800000,50
1276646400000,100
1276650000000,650
1276653600000,0
1276657200000,100
1276660800000,0
1276664400000,2835
1276668000000,0
1276671600000,1500
1276675200000,1560
1276678800000,0
1276682400000,0
1276686000000,0.09
1276689600000,50
1276693200000,0
1276696800000,1050
1276700400000,150
1276704000000,700
1276707600000,299.99
1276711200000,50
1276714800000,150
1276718400000,80
1276722000000,110
1276725600000,19154
1276729200000,160
1276732800000,60
1276736400000,110
1276740000000,1000
1276743600000,105
1276747200000,100
1276750800000,0
1276754400000,0
1276758000000,0
1276761600000,50
1276765200000,0
1276768800000,0
1276772400000,50
1276776000000,200
1276779600000,355
1276783200000,0
1276786800000,260
1276790400000,14373.51
1276794000000,250
1276797600000,255
1276801200000,100
1276804800000,50
1276808400000,0
1276812000000,0
1276815600000,4469.9400000000005
1276819200000,50
1276822800000,1197
