start_time,v
1274742000000,450
1274745600000,550
1274749200000,550
1274752800000,250
1274756400000,300
1274760000000,300
1274763600000,350
1274767200000,300
1274770800000,150
1274774400000,500
1274778000000,750
1274781600000,750
1274785200000,550
1274788800000,600
1274792400000,650
1274796000000,550
1274799600000,500
1274803200000,350
1274806800000,550
1274810400000,300
1274814000000,550
1274817600000,350
1274821200000,450
1274824800000,200
1274828400000,150
1274832000000,400
1274835600000,300
1274839200000,950
1274842800000,650
1274846400000,550
1274850000000,450
1274853600000,450
1274857200000,500
1274860800000,450
1274864400000,200
1274868000000,500
1274871600000,150
1274875200000,500
1274878800000,500
1274882400000,550
1274886000000,800
1274889600000,150
1274893200000,250
1274896800000,700
1274900400000,350
1274904000000,400
1274907600000,550
1274911200000,450
1274914800000,400
1274918400000,400
1274922000000,350
1274925600000,350
1274929200000,400
1274932800000,450
1274936400000,400
1274940000000,450
1274943600000,300
1274947200000,450
1274950800000,200
1274954400000,200
1274958000000,400
1274961600000,500
1274965200000,550
1274968800000,400
1274972400000,400
1274976000000,250
1274979600000,500
1274983200000,450
1274986800000,650
1274990400000,300
1274994000000,400
1274997600000,350
1275001200000,500
1275004800000,350
1275008400000,500
1275012000000,500
1275015600000,500
1275019200000,400
1275022800000,500
1275026400000,400
1275030000000,600
1275033600000,450
1275037200000,500
1275040800000,700
1275044400000,450
1275048000000,400
1275051600000,100
1275055200000,400
1275058800000,450
1275062400000,650
1275066000000,550
1275069600000,350
1275073200000,300
1275076800000,650
1275080400000,600
1275084000000,500
1275087600000,350
1275091200000,350
1275094800000,500
1275098400000,350
1275102000000,200
1275105600000,400
1275109200000,500
1275112800000,500
1275116400000,600
1275120000000,450
1275123600000,600
1275127200000,250
1275130800000,700
1275134400000,350
1275138000000,450
1275141600000,300
1275145200000,200
1275148800000,250
1275152400000,300
1275156000000,100
1275159600000,300
1275163200000,350
1275166800000,400
1275170400000,400
1275174000000,400
1275177600000,200
1275181200000,600
1275184800000,250
1275188400000,250
1275192000000,150
1275195600000,200
1275199200000,250
1275202800000,100
1275206400000,350
1275210000000,200
1275213600000,150
1275217200000,400
1275220800000,500
1275224400000,500
1275228000000,250
1275231600000,700
1275235200000,400
1275238800000,150
1275242400000,200
1275246000000,250
1275249600000,200
1275253200000,450
1275256800000,300
1275260400000,450
1275264000000,250
1275267600000,250
1275271200000,350
1275274800000,250
1275278400000,450
1275282000000,350
1275285600000,250
1275289200000,350
1275292800000,250
1275296400000,150
1275300000000,350
1275303600000,250
1275307200000,200
1275310800000,200
1275314400000,500
1275318000000,300
1275321600000,500
1275325200000,450
1275328800000,300
1275332400000,250
1275336000000,200
1275339600000,250
1275343200000,200
1275346800000,250
1275350400000,350
1275354000000,150
1275357600000,50
1275361200000,250
1275364800000,200
1275368400000,150
1275372000000,200
1275375600000,300
1275379200000,200
1275382800000,550
1275386400000,450
1275390000000,350
1275393600000,200
1275397200000,350
1275400800000,400
1275404400000,600
1275408000000,300
1275411600000,150
1275415200000,250
1275418800000,400
1275422400000,350
1275426000000,250
1275429600000,250
1275433200000,50
1275436800000,200
1275440400000,200
1275444000000,450
1275447600000,100
1275451200000,350
1275454800000,550
1275458400000,250
1275462000000,200
1275465600000,250
1275469200000,350
1275472800000,100
1275476400000,250
1275480000000,100
1275483600000,300
1275487200000,250
1275490800000,650
1275494400000,350
1275498000000,200
1275501600000,450
1275505200000,300
1275508800000,550
1275512400000,450
1275516000000,300
1275519600000,200
1275523200000,250
1275526800000,300
1275530400000,250
1275534000000,200
1275537600000,250
1275541200000,500
1275544800000,350
1275548400000,200
1275552000000,400
1275555600000,200
1275559200000,300
1275562800000,300
1275566400000,300
1275570000000,300
1275573600000,250
1275577200000,500
1275580800000,300
1275584400000,350
1275588000000,550
1275591600000,300
1275595200000,300
1275598800000,150
1275602400000,400
1275606000000,400
1275609600000,200
1275613200000,200
1275616800000,250
1275620400000,150
1275624000000,150
1275627600000,200
1275631200000,100
1275634800000,250
1275638400000,200
1275642000000,350
1275645600000,300
1275649200000,550
1275652800000,300
1275656400000,350
1275660000000,400
1275663600000,350
1275667200000,100
1275670800000,300
1275674400000,100
1275678000000,500
1275681600000,200
1275685200000,400
1275688800000,300
1275692400000,50
1275696000000,400
1275699600000,200
1275703200000,450
1275706800000,250
1275710400000,300
1275714000000,200
1275717600000,300
1275721200000,250
1275724800000,750
1275728400000,350
1275732000000,150
1275735600000,250
1275739200000,250
1275742800000,200
1275746400000,50
1275750000000,450
1275753600000,300
1275757200000,350
1275760800000,250
1275764400000,250
1275768000000,350
1275771600000,400
1275775200000,500
1275778800000,50
1275782400000,200
1275786000000,200
1275789600000,550
1275793200000,350
1275796800000,400
1275800400000,200
1275804000000,400
1275807600000,250
1275811200000,500
1275814800000,400
1275818400000,300
1275822000000,150
1275825600000,400
1275829200000,350
1275832800000,200
1275836400000,300
1275840000000,200
1275843600000,400
1275847200000,350
1275850800000,150
1275854400000,300
1275858000000,250
1275861600000,350
1275865200000,250
1275868800000,200
1275872400000,300
1275876000000,300
1275879600000,100
1275883200000,400
1275886800000,450
1275890400000,500
1275894000000,300
1275897600000,400
1275901200000,200
1275904800000,400
1275908400000,300
1275912000000,200
1275915600000,350
1275919200000,400
1275922800000,400
1275926400000,300
1275930000000,400
1275933600000,650
1275937200000,500
1275940800000,200
1275944400000,150
1275948000000,200
1275951600000,250
1275955200000,600
1275958800000,300
1275962400000,400
1275966000000,300
1275969600000,250
1275973200000,550
1275976800000,350
1275980400000,350
1275984000000,350
1275987600000,250
1275991200000,250
1275994800000,100
1275998400000,200
1276002000000,250
1276005600000,350
1276009200000,350
1276012800000,300
1276016400000,600
1276020000000,400
1276023600000,300
1276027200000,250
1276030800000,350
1276034400000,450
1276038000000,150
1276041600000,300
1276045200000,350
1276048800000,450
1276052400000,250
1276056000000,700
1276059600000,100
1276063200000,300
1276066800000,300
1276070400000,150
1276074000000,300
1276077600000,400
1276081200000,400
1276084800000,400
1276088400000,200
1276092000000,550
1276095600000,500
1276099200000,200
1276102800000,350
1276106400000,450
1276110000000,700
1276113600000,0
1276117200000,400
1276120800000,350
1276124400000,300
1276128000000,850
1276131600000,0
1276135200000,400
1276138800000,200
1276142400000,200
1276146000000,700
1276149600000,200
1276153200000,300
1276156800000,700
1276160400000,200
1276164000000,300
1276167600000,300
1276171200000,250
1276174800000,50
1276178400000,350
1276182000000,300
1276185600000,400
1276189200000,500
1276192800000,100
1276196400000,400
1276200000000,250
1276203600000,300
1276207200000,350
1276210800000,400
1276214400000,300
1276218000000,250
1276221600000,400
1276225200000,350
1276228800000,150
1276232400000,500
1276236000000,300
1276239600000,300
1276243200000,500
1276246800000,150
1276250400000,450
1276254000000,350
1276257600000,500
1276261200000,300
1276264800000,350
1276268400000,550
1276272000000,200
1276275600000,550
1276279200000,400
1276282800000,350
1276286400000,450
1276290000000,150
1276293600000,300
1276297200000,300
1276300800000,250
1276304400000,200
1276308000000,50
1276311600000,150
1276315200000,450
1276318800000,450
1276322400000,250
1276326000000,550
1276329600000,200
1276333200000,400
1276336800000,250
1276340400000,300
1276344000000,450
1276347600000,200
1276351200000,50
1276354800000,150
1276358400000,250
1276362000000,450
1276365600000,250
1276369200000,400
1276372800000,250
1276376400000,300
1276380000000,200
1276383600000,300
1276387200000,250
1276390800000,500
1276394400000,350
1276398000000,250
1276401600000,300
1276405200000,400
1276408800000,450
1276412400000,400
1276416000000,400
1276419600000,250
1276423200000,300
1276426800000,400
1276430400000,200
1276434000000,350
1276437600000,500
1276441200000,300
1276444800000,400
1276448400000,400
1276452000000,350
1276455600000,500
1276459200000,250
1276462800000,350
1276466400000,300
1276470000000,500
1276473600000,500
1276477200000,350
1276480800000,250
1276484400000,250
1276488000000,100
1276491600000,300
1276495200000,200
1276498800000,200
1276502400000,400
1276506000000,50
1276509600000,350
1276513200000,350
1276516800000,200
1276520400000,250
1276524000000,250
1276527600000,350
1276531200000,550
1276534800000,400
1276538400000,500
1276542000000,450
1276545600000,200
1276549200000,650
1276552800000,300
1276556400000,600
1276560000000,450
1276563600000,400
1276567200000,300
1276570800000,250
1276574400000,600
1276578000000,450
1276581600000,300
1276585200000,350
1276588800000,500
1276592400000,300
1276596000000,550
1276599600000,200
1276603200000,250
1276606800000,500
1276610400000,300
1276614000000,600
1276617600000,400
1276621200000,350
1276624800000,400
1276628400000,450
1276632000000,250
1276635600000,500
1276639200000,200
1276642800000,350
1276646400000,100
1276650000000,450
1276653600000,450
1276657200000,400
1276660800000,400
1276664400000,350
1276668000000,300
1276671600000,400
1276675200000,350
1276678800000,400
1276682400000,200
1276686000000,100
1276689600000,150
1276693200000,100
1276696800000,250
1276700400000,400
1276704000000,200
1276707600000,300
1276711200000,150
1276714800000,350
1276718400000,350
1276722000000,300
1276725600000,350
1276729200000,300
1276732800000,300
1276736400000,400
1276740000000,250
1276743600000,350
1276747200000,150
1276750800000,350
1276754400000,200
1276758000000,300
1276761600000,250
1276765200000,300
1276768800000,350
1276772400000,250
1276776000000,350
1276779600000,350
1276783200000,200
1276786800000,300
1276790400000,450
1276794000000,150
1276797600000,400
1276801200000,300
1276804800000,350
1276808400000,300
1276812000000,500
1276815600000,200
1276819200000,400
1276822800000,350
1276826400000,300
1276830000000,400
1276833600000,300
1276837200000,300
1276840800000,200
1276844400000,250
1276848000000,350
1276851600000,150
1276855200000,100
1276858800000,500
1276862400000,250
1276866000000,350
1276869600000,150
1276873200000,250
1276876800000,200
1276880400000,550
1276884000000,450
1276887600000,200
1276891200000,250
1276894800000,500
1276898400000,500
1276902000000,250
1276905600000,450
1276909200000,250
1276912800000,400
1276916400000,450
1276920000000,250
1276923600000,100
1276927200000,300
1276930800000,500
1276934400000,250
1276938000000,450
1276941600000,300
1276945200000,300
1276948800000,200
1276952400000,350
1276956000000,500
1276959600000,350
1276963200000,300
1276966800000,150
1276970400000,150
1276974000000,200
1276977600000,400
1276981200000,200
1276984800000,350
1276988400000,350
1276992000000,300
1276995600000,300
1276999200000,250
1277002800000,300
1277006400000,500
1277010000000,150
1277013600000,650
1277017200000,250
1277020800000,650
1277024400000,250
1277028000000,350
1277031600000,250
1277035200000,450
1277038800000,450
1277042400000,450
1277046000000,550
1277049600000,250
1277053200000,600
1277056800000,500
1277060400000,450
1277064000000,250
1277067600000,250
1277071200000,400
1277074800000,450
1277078400000,350
1277082000000,800
1277085600000,0
1277089200000,350
1277092800000,350
1277096400000,350
1277100000000,300
